RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A12BJ68MWYVF12,,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 16:10:46 PDT 2017,38B7Q9C28GQBC5XUY6ZTAX0UYTL96W,,,{},Wed Apr 19 13:00:49 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 16:11:26 PDT 2017,Here are just a few things to keep in mind when talking to your kids about the Internet :,"* Impress upon your child the importance of never engaging others in a communication that would put him or her at risk , such as agreeing to meet someone he or she has been `` chatting '' with , but never met .","Here are the privacy policy 's of each of our service providers , along with opt-out options .","As stated above , Coolmath does not run behaviorally targeted ads , but , if you want to opt out of these on other websites that do , you can opt out here :",We will NEVER sell your e-mail address or show it to anyone else .,Approved,such as,,3PWWM24LHTJQ3JTDWEME88KREQ382Z,40,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Mon Apr 24 18:31:17 PDT 2017,$0.05,,,39584,39595,39592,39599,604800,5,1,1,1,2,1,Tue Apr 18 16:11:26 PDT 2017,39580,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),100% (25/25),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AOHUD7WWKD2OA,,Mon Apr 17 18:31:17 PDT 2017,432000,Sat Apr 22 11:57:54 PDT 2017,38B7Q9C28GQBC5XUY6ZTAX0UYTL96W,,,{},Tue Apr 25 10:59:53 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 12:00:13 PDT 2017,Here are just a few things to keep in mind when talking to your kids about the Internet :,"* Impress upon your child the importance of never engaging others in a communication that would put him or her at risk , such as agreeing to meet someone he or she has been `` chatting '' with , but never met .","Here are the privacy policy 's of each of our service providers , along with opt-out options .","As stated above , Coolmath does not run behaviorally targeted ads , but , if you want to opt out of these on other websites that do , you can opt out here :",We will NEVER sell your e-mail address or show it to anyone else .,Approved,risk,,3XLBSAQ9Z5XC9GR6BG3MHJY3OP5Z74,139,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Mon Apr 24 18:31:17 PDT 2017,$0.05,,,39584,39595,39592,39599,604800,5,1,2,1,3,1,Sat Apr 22 12:00:13 PDT 2017,39580,"vague, ambiguous, privacy policy",{},targeted,{},0% (0/0),100% (9/9),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 10:09:03 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,,{},Tue Apr 25 10:59:23 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 10:09:58 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Approved,"may, other",,388U7OUMF8MPPE5VG0O0G1MH7Q50RT,55,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,1,1,1,3,1,Fri Apr 21 10:09:58 PDT 2017,39586,"vague, ambiguous, privacy policy",{},{},{},100% (4/4),100% (786/786),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A53B33LY19INP,,Mon Apr 17 18:31:17 PDT 2017,432000,Thu Apr 27 22:05:52 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,,Implies,Mon May 01 20:28:09 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri May 05 08:12:56 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Approved,May,,3J4Q2Z4UTZOIL3RGWSSLI6LGCPCWQG,36424,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,5,1,5,4,5,Fri Apr 28 08:12:56 PDT 2017,39586,"vague, ambiguous, privacy policy",Anyone else,Any,Freely,0% (0/0),100% (1/1),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1G4F8ZM2I9TPS,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 16:21:10 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,,implies,Tue Apr 25 10:59:08 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 16:26:09 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Approved,"may, other use",,3M68NM076ISK3PRAIP4HP2W8KQWR6K,299,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,1,1,1,2,2,Wed Apr 19 16:26:09 PDT 2017,39586,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),100% (1/1),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A12BJ68MWYVF12,,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 16:09:02 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,,implies,Wed Apr 19 13:00:49 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 16:09:36 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Approved,{},,3OS46CRSLGKCWW8RR99RQZLB5T5V67,34,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,1,1,1,1,2,Tue Apr 18 16:09:36 PDT 2017,39586,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),100% (25/25),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1QPOPQ09M1OQE,at is not vague,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 19:54:29 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,Tue Apr 25 10:59:14 PDT 2017,implies,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 19:19:16 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Rejected,other,,3R8YZBNQ9I33VOQFOKK9QQMZJCPQ7M,429887,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,1,5,1,2,3,Sun Apr 23 19:19:16 PDT 2017,39586,"vague, ambiguous, privacy policy",NA,at,freely,0% (0/0),50% (1/2),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:17 PDT 2017,432000,Sat Apr 22 08:39:34 PDT 2017,39I4RL8QGJ2QCOBZDUU6QGE4LFN4HW,,,"may not, implies",Tue Apr 25 10:59:12 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 08:40:39 PDT 2017,"However , the information may not be used in a way that states or implies CPSC endorsement .","Images on this website may have been licensed for use by CPSC from a stock photography service or other copyright holder and the copyright holder may prohibit republication , retransmission , reproduction or other use of the images .",We will NEVER sell your e-mail address or show it to anyone else .,You can reach me at with any questions or concerns regarding this privacy policy .,"You may freely distribute , copy , or link to any of this information .",Approved,"other, may, other use",,3TMSXRD2X7LU4Z7ZBD26H5D840QW11,65,379,370L63GT3D60H5L6G0NFZL7USOZ18V,389,379,389,Tue May 02 10:59:15 PDT 2017,$0.05,,,39603,40750,40748,40747,604800,6,1,2,1,3,3,Sat Apr 22 08:40:39 PDT 2017,39586,"vague, ambiguous, privacy policy",{},regarding,{},0% (0/0),94% (33/35),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3OMI0OECJ6PX3,Missed a lot of vague terms,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 25 19:37:28 PDT 2017,3VJ4PFXFJ3SAJZX0MUBWMYPU7XKUAX,,Mon May 01 20:28:06 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 02 19:38:01 PDT 2017,"By law , we can provide this information to the manufacturer only if you give us written permission to do so .","When you visit some websites , their web servers generate pieces of information known as `` cookies . ''","You may freely copy and distribute recall notices , including photographs of recalled items , without permission .",Any other use of photographs found in recall notices may require permission from a copyright holder .,Questions about use of specific images or other materials may be submitted via our Contact Us form .,Rejected,{},,339ANSOTR6NE959GU649LT0ZY3GKIP,33,389,370L63GT3D60H5L6G0NFZL7USOZ18V,389,389,389,Mon May 08 20:28:07 PDT 2017,$0.05,,,40752,40762,40761,40753,604800,9,1,1,1,1,1,Tue Apr 25 19:38:01 PDT 2017,40751,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/20),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ARFAW0SGYEMFL,"Most of these occurrences of ""may"" are not vague. They tell the user that they are allowed to perform the specified action.",Mon Apr 17 18:31:17 PDT 2017,432000,Sat Apr 29 08:28:30 PDT 2017,3VJ4PFXFJ3SAJZX0MUBWMYPU7XKUAX,,Mon May 01 20:28:12 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",3% (4/121),Sat May 06 08:29:47 PDT 2017,"By law , we can provide this information to the manufacturer only if you give us written permission to do so .","When you visit some websites , their web servers generate pieces of information known as `` cookies . ''","You may freely copy and distribute recall notices , including photographs of recalled items , without permission .",Any other use of photographs found in recall notices may require permission from a copyright holder .,Questions about use of specific images or other materials may be submitted via our Contact Us form .,Rejected,{},,3DUZQ9U6SN9HJU6OYMCUR4H3N86SVA,77,389,370L63GT3D60H5L6G0NFZL7USOZ18V,389,389,389,Mon May 08 20:28:07 PDT 2017,$0.05,,,40752,40762,40761,40753,604800,9,2,2,1,1,1,Sat Apr 29 08:29:47 PDT 2017,40751,"vague, ambiguous, privacy policy",may,may,may,0% (0/0),76% (384/502),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1I0TJL3Z86NB8,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 12:39:46 PDT 2017,3VJ4PFXFJ3SAJZX0MUBWMYPU7XKUAX,,,this information,Tue Apr 25 10:59:09 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri Apr 28 12:41:25 PDT 2017,"By law , we can provide this information to the manufacturer only if you give us written permission to do so .","When you visit some websites , their web servers generate pieces of information known as `` cookies . ''","You may freely copy and distribute recall notices , including photographs of recalled items , without permission .",Any other use of photographs found in recall notices may require permission from a copyright holder .,Questions about use of specific images or other materials may be submitted via our Contact Us form .,Approved,some websites,,3HMVI3QICKDYT42ZQEKU22YOF66Y1E,99,389,370L63GT3D60H5L6G0NFZL7USOZ18V,389,389,389,Mon May 08 20:28:07 PDT 2017,$0.05,,,40752,40762,40761,40753,604800,9,1,2,1,2,2,Fri Apr 21 12:41:25 PDT 2017,40751,"vague, ambiguous, privacy policy",{},"other, use",{},0% (0/0),100% (1/1),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AJD0KXFFY4DY8,Missed a lot of vague terms.,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 19:56:14 PDT 2017,3VJ4PFXFJ3SAJZX0MUBWMYPU7XKUAX,,Tue Apr 25 10:59:49 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 19:56:42 PDT 2017,"By law , we can provide this information to the manufacturer only if you give us written permission to do so .","When you visit some websites , their web servers generate pieces of information known as `` cookies . ''","You may freely copy and distribute recall notices , including photographs of recalled items , without permission .",Any other use of photographs found in recall notices may require permission from a copyright holder .,Questions about use of specific images or other materials may be submitted via our Contact Us form .,Rejected,{},,3IHR8NYAM8MLCP7HM97DN9CFNHEP4H,28,389,370L63GT3D60H5L6G0NFZL7USOZ18V,389,389,389,Mon May 08 20:28:07 PDT 2017,$0.05,,,40752,40762,40761,40753,604800,9,1,1,1,1,1,Wed Apr 19 19:56:42 PDT 2017,40751,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/14),389
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 19:28:53 PDT 2017,3VJ4PFXFJ3SAJZX0MUBWMYPU7XKUAX,,,{},Tue Apr 25 10:59:31 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 19:30:17 PDT 2017,"By law , we can provide this information to the manufacturer only if you give us written permission to do so .","When you visit some websites , their web servers generate pieces of information known as `` cookies . ''","You may freely copy and distribute recall notices , including photographs of recalled items , without permission .",Any other use of photographs found in recall notices may require permission from a copyright holder .,Questions about use of specific images or other materials may be submitted via our Contact Us form .,Approved,some,,3PZDLQMM0U6SFMJQDQ2JAUGA4PHC2I,84,389,370L63GT3D60H5L6G0NFZL7USOZ18V,389,389,389,Mon May 08 20:28:07 PDT 2017,$0.05,,,40752,40762,40761,40753,604800,9,2,2,1,2,1,Fri Apr 21 19:30:17 PDT 2017,40751,"vague, ambiguous, privacy policy",{},may,other,100% (4/4),100% (786/786),389
